species,filename,duration,sample_rate,archive,split,path
NYHU,NYHU-16473063.wav,6.411,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16473063.wav
NYHU,NYHU-16473779.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16473779.wav
NYHU,NYHU-16473809.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16473809.wav
NYHU,NYHU-16474013.wav,12.111,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16474013.wav
NYHU,NYHU-16474670.wav,2.571,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16474670.wav
NYHU,NYHU-16474689.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16474689.wav
NYHU,NYHU-16474979.wav,14.101,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16474979.wav
NYHU,NYHU-16475172.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475172.wav
NYHU,NYHU-16475173.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475173.wav
NYHU,NYHU-16475190.wav,14.265,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475190.wav
NYHU,NYHU-16475281.wav,14.534,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475281.wav
NYHU,NYHU-16475495.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475495.wav
NYHU,NYHU-16475737.wav,14.556,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16475737.wav
NYHU,NYHU-16476185.wav,12.305,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16476185.wav
NYHU,NYHU-16478912.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16478912.wav
NYHU,NYHU-16479126.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16479126.wav
NYHU,NYHU-16479308.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16479308.wav
NYHU,NYHU-16479450.wav,6.596,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16479450.wav
NYHU,NYHU-16479679.wav,12.611,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16479679.wav
NYHU,NYHU-16480032.wav,10.583,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16480032.wav
NYHU,NYHU-16480036.wav,13.452,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16480036.wav
NYHU,NYHU-16480234.wav,13.983,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16480234.wav
NYHU,NYHU-16483559.wav,5.154,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16483559.wav
NYHU,NYHU-16484727.wav,10.862,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16484727.wav
NYHU,NYHU-16484847.wav,7.025,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16484847.wav
NYHU,NYHU-16485420.wav,7.917,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16485420.wav
NYHU,NYHU-16486691.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16486691.wav
NYHU,NYHU-16486768.wav,10.956,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16486768.wav
NYHU,NYHU-16487885.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16487885.wav
NYHU,NYHU-16488241.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16488241.wav
NYHU,NYHU-16488548.wav,13.527,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-16488548.wav
NYHU,NYHU-1831194.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831194.wav
NYHU,NYHU-1831208.wav,13.879,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831208.wav
NYHU,NYHU-1831336.wav,14.162,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831336.wav
NYHU,NYHU-1831511.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831511.wav
NYHU,NYHU-1831591.wav,12.522,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831591.wav
NYHU,NYHU-1831681.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831681.wav
NYHU,NYHU-1831690.wav,6.019,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831690.wav
NYHU,NYHU-1831807.wav,12.395,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1831807.wav
NYHU,NYHU-1921478.wav,6.826,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1921478.wav
NYHU,NYHU-1928157.wav,5.933,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-1928157.wav
NYHU,NYHU-2244576.wav,3.776,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2244576.wav
NYHU,NYHU-2244579.wav,14.227,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2244579.wav
NYHU,NYHU-2244589.wav,8.348,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2244589.wav
NYHU,NYHU-2244591.wav,11.171,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2244591.wav
NYHU,NYHU-2246965.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2246965.wav
NYHU,NYHU-2256818.wav,13.762,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2256818.wav
NYHU,NYHU-2267321.wav,3.342,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2267321.wav
NYHU,NYHU-2271066.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2271066.wav
NYHU,NYHU-2271080.wav,3.127,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2271080.wav
NYHU,NYHU-2277190.wav,9.48,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2277190.wav
NYHU,NYHU-2277772.wav,12.992,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2277772.wav
NYHU,NYHU-2540451.wav,10.363904,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2540451.wav
NYHU,NYHU-26620685.wav,3.477,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26620685.wav
NYHU,NYHU-26620749.wav,3.419,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26620749.wav
NYHU,NYHU-26621268.wav,7.107,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621268.wav
NYHU,NYHU-26621274.wav,9.785,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621274.wav
NYHU,NYHU-26621285.wav,10.409,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621285.wav
NYHU,NYHU-26621321.wav,13.566,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621321.wav
NYHU,NYHU-26621336.wav,10.491,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621336.wav
NYHU,NYHU-26621344.wav,13.017,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621344.wav
NYHU,NYHU-26621358.wav,9.731,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621358.wav
NYHU,NYHU-26621366.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621366.wav
NYHU,NYHU-26621426.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621426.wav
NYHU,NYHU-26621431.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26621431.wav
NYHU,NYHU-26674751.wav,6.834,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26674751.wav
NYHU,NYHU-26674755.wav,7.072,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26674755.wav
NYHU,NYHU-26675935.wav,9.294,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26675935.wav
NYHU,NYHU-26675957.wav,4.286,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26675957.wav
NYHU,NYHU-26675998.wav,5.401,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26675998.wav
NYHU,NYHU-26676080.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26676080.wav
NYHU,NYHU-26704368.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26704368.wav
NYHU,NYHU-26704369.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26704369.wav
NYHU,NYHU-26704452.wav,11.71,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26704452.wav
NYHU,NYHU-26704593.wav,4.692,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26704593.wav
NYHU,NYHU-26704594.wav,10.358,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-26704594.wav
NYHU,NYHU-2798272.wav,3.832,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2798272.wav
NYHU,NYHU-2799917.wav,5.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2799917.wav
NYHU,NYHU-2803056.wav,4.008,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2803056.wav
NYHU,NYHU-2803416.wav,11.454,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2803416.wav
NYHU,NYHU-2803722.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2803722.wav
NYHU,NYHU-2803935.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2803935.wav
NYHU,NYHU-2804050.wav,6.81,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2804050.wav
NYHU,NYHU-28262697.wav,12.023,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-28262697.wav
NYHU,NYHU-28263160.wav,11.944,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-28263160.wav
NYHU,NYHU-28263393.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-28263393.wav
NYHU,NYHU-28263524.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-28263524.wav
NYHU,NYHU-2885281.wav,4.995072,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-2885281.wav
NYHU,NYHU-29928430.wav,7.15,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-29928430.wav
NYHU,NYHU-29956387.wav,3.09,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-29956387.wav
NYHU,NYHU-29958684.wav,3.656,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-29958684.wav
NYHU,NYHU-29966598.wav,4.624,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-29966598.wav
NYHU,NYHU-29967656.wav,3.408,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-29967656.wav
NYHU,NYHU-30148099.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30148099.wav
NYHU,NYHU-30148470.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30148470.wav
NYHU,NYHU-30152583.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30152583.wav
NYHU,NYHU-30331997.wav,2.998976,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30331997.wav
NYHU,NYHU-30355657.wav,2.998976,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30355657.wav
NYHU,NYHU-30505321.wav,2.998976,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30505321.wav
NYHU,NYHU-30509080.wav,2.998976,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30509080.wav
NYHU,NYHU-30509402.wav,2.998976,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-30509402.wav
NYHU,NYHU-33590601.wav,7.855,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33590601.wav
NYHU,NYHU-33592836.wav,10.012,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33592836.wav
NYHU,NYHU-33592954.wav,7.444,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33592954.wav
NYHU,NYHU-33593712.wav,11.643,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33593712.wav
NYHU,NYHU-33593755.wav,6.941,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33593755.wav
NYHU,NYHU-33593777.wav,11.654,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33593777.wav
NYHU,NYHU-33593838.wav,11.804,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33593838.wav
NYHU,NYHU-33594094.wav,7.241,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33594094.wav
NYHU,NYHU-33597328.wav,4.823,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33597328.wav
NYHU,NYHU-33597374.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33597374.wav
NYHU,NYHU-33597409.wav,5.222,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33597409.wav
NYHU,NYHU-33598180.wav,6.373,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33598180.wav
NYHU,NYHU-33605582.wav,4.206,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33605582.wav
NYHU,NYHU-33609196.wav,5.064,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33609196.wav
NYHU,NYHU-33610617.wav,9.358,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-33610617.wav
NYHU,NYHU-34022315.wav,4.065,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34022315.wav
NYHU,NYHU-34030514.wav,4.414,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34030514.wav
NYHU,NYHU-34087223.wav,4.198,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087223.wav
NYHU,NYHU-34087232.wav,3.51,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087232.wav
NYHU,NYHU-34087564.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087564.wav
NYHU,NYHU-34087598.wav,10.702,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087598.wav
NYHU,NYHU-34087682.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087682.wav
NYHU,NYHU-34087980.wav,7.623,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34087980.wav
NYHU,NYHU-34088033.wav,10.683,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34088033.wav
NYHU,NYHU-34089456.wav,9.086,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34089456.wav
NYHU,NYHU-34089664.wav,9.266,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34089664.wav
NYHU,NYHU-34089989.wav,7.184,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34089989.wav
NYHU,NYHU-34090077.wav,7.516,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34090077.wav
NYHU,NYHU-34090260.wav,11.431,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34090260.wav
NYHU,NYHU-34097331.wav,5.45,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34097331.wav
NYHU,NYHU-34097462.wav,11.401,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34097462.wav
NYHU,NYHU-34097834.wav,14.681,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-34097834.wav
NYHU,NYHU-35075161.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35075161.wav
NYHU,NYHU-35910004.wav,9.571,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35910004.wav
NYHU,NYHU-35910437.wav,3.539,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35910437.wav
NYHU,NYHU-35910610.wav,14.802,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35910610.wav
NYHU,NYHU-35911066.wav,8.925,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35911066.wav
NYHU,NYHU-35911684.wav,6.223,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35911684.wav
NYHU,NYHU-35913181.wav,6.83,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35913181.wav
NYHU,NYHU-35913306.wav,8.898,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35913306.wav
NYHU,NYHU-35913984.wav,3.19,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35913984.wav
NYHU,NYHU-35914070.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35914070.wav
NYHU,NYHU-35914645.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35914645.wav
NYHU,NYHU-35914707.wav,5.254,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35914707.wav
NYHU,NYHU-35914952.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35914952.wav
NYHU,NYHU-35915136.wav,12.914,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35915136.wav
NYHU,NYHU-35915759.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35915759.wav
NYHU,NYHU-35915887.wav,4.949,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35915887.wav
NYHU,NYHU-35915894.wav,14.999,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-35915894.wav
NYHU,NYHU-38011366.wav,13.964,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-38011366.wav
NYHU,NYHU-56509707.wav,8.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56509707.wav
NYHU,NYHU-56512586.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56512586.wav
NYHU,NYHU-56512894.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56512894.wav
NYHU,NYHU-56513996.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56513996.wav
NYHU,NYHU-56514027.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56514027.wav
NYHU,NYHU-56514190.wav,8.456,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56514190.wav
NYHU,NYHU-56514466.wav,14.606,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56514466.wav
NYHU,NYHU-56514534.wav,5.404,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56514534.wav
NYHU,NYHU-56514660.wav,5.144,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56514660.wav
NYHU,NYHU-56516340.wav,3.442688,500000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56516340.wav
NYHU,NYHU-56518623.wav,11.596,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56518623.wav
NYHU,NYHU-56518654.wav,7.69,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56518654.wav
NYHU,NYHU-56518657.wav,12.806,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56518657.wav
NYHU,NYHU-56518738.wav,7.924,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56518738.wav
NYHU,NYHU-56518804.wav,10.74,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56518804.wav
NYHU,NYHU-56520621.wav,12.996,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56520621.wav
NYHU,NYHU-56520835.wav,10.162,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56520835.wav
NYHU,NYHU-56520852.wav,13.514,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56520852.wav
NYHU,NYHU-56520898.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56520898.wav
NYHU,NYHU-56520928.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56520928.wav
NYHU,NYHU-56521291.wav,3.744,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56521291.wav
NYHU,NYHU-56521445.wav,7.914,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56521445.wav
NYHU,NYHU-56580865.wav,11.844,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56580865.wav
NYHU,NYHU-56584832.wav,13.018,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56584832.wav
NYHU,NYHU-56584869.wav,9.11,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56584869.wav
NYHU,NYHU-56589328.wav,11.154,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56589328.wav
NYHU,NYHU-56589366.wav,3.222,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56589366.wav
NYHU,NYHU-56590493.wav,4.802,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590493.wav
NYHU,NYHU-56590512.wav,11.438,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590512.wav
NYHU,NYHU-56590522.wav,13.06,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590522.wav
NYHU,NYHU-56590532.wav,8.404,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590532.wav
NYHU,NYHU-56590557.wav,12.134,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590557.wav
NYHU,NYHU-56590604.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590604.wav
NYHU,NYHU-56590637.wav,13.21,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590637.wav
NYHU,NYHU-56590768.wav,3.668,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590768.wav
NYHU,NYHU-56590805.wav,11.676,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590805.wav
NYHU,NYHU-56590917.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56590917.wav
NYHU,NYHU-56592712.wav,14.474,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56592712.wav
NYHU,NYHU-56593100.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56593100.wav
NYHU,NYHU-56593265.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56593265.wav
NYHU,NYHU-56593945.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56593945.wav
NYHU,NYHU-56594394.wav,7.356,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56594394.wav
NYHU,NYHU-56594723.wav,14.22,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56594723.wav
NYHU,NYHU-56595203.wav,12.588,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56595203.wav
NYHU,NYHU-56596809.wav,3.494,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56596809.wav
NYHU,NYHU-56597811.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56597811.wav
NYHU,NYHU-56597818.wav,15.0,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56597818.wav
NYHU,NYHU-56597897.wav,14.778,256000,NYHU.zip,train,/Users/katterns/ITMO/Practice/data/NYHU/NYHU-56597897.wav
